x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.2,2020-04-14 02:00:00,ON,2020,4,14,2,2.8,,-4.6,,,,0,,58,,100.71,,16.1,,,,27,,37,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.3,2020-04-14 03:00:00,ON,2020,4,14,3,1.8,,-3.3,,,,0,,69,,100.79,,16.1,,,,30,,35,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.4,2020-04-14 04:00:00,ON,2020,4,14,4,1.1,,-4.3,,,,0,,67,,100.87,,16.1,,,,27,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.5,2020-04-14 05:00:00,ON,2020,4,14,5,1.3,,-5.0,,,,0,,63,,100.91,,16.1,,,,26,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.6,2020-04-14 06:00:00,ON,2020,4,14,6,1.2,,-4.7,,,,0,,65,,100.99,,16.1,,,,25,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.7,2020-04-14 07:00:00,ON,2020,4,14,7,1.6,,-4.2,,,,0,,65,,101.04,,16.1,,,,24,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.8,2020-04-14 08:00:00,ON,2020,4,14,8,2.8,,-4.5,,,,0,,59,,101.04,,16.1,,,,27,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.9,2020-04-14 09:00:00,ON,2020,4,14,9,4.0,,-7.0,,,,0,,45,,101.04,,16.1,,,,25,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.10,2020-04-14 10:00:00,ON,2020,4,14,10,4.4,,-7.3,,,,0,,42,,101.04,,16.1,,,,23,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.11,2020-04-14 11:00:00,ON,2020,4,14,11,5.0,,-4.4,,,,0,,51,,100.98,,16.1,,,,21,,28,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.12,2020-04-14 12:00:00,ON,2020,4,14,12,5.0,,-3.6,,,,0,,54,,100.93,,16.1,,,,19,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.13,2020-04-14 13:00:00,ON,2020,4,14,13,5.7,,-2.5,,,,0,,55,,100.84,,16.1,,,,20,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.14,2020-04-14 14:00:00,ON,2020,4,14,14,5.7,,-3.1,,,,0,,53,,100.75,,16.1,,,,20,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.15,2020-04-14 15:00:00,ON,2020,4,14,15,5.3,,-1.4,,,,0,,62,,100.61,,16.1,,,,20,,35,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.16,2020-04-14 16:00:00,ON,2020,4,14,16,4.3,,-1.1,,,,0,,68,,100.54,,16.1,,,,22,,45,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.17,2020-04-14 17:00:00,ON,2020,4,14,17,5.1,,-0.8,,,,0,,66,,100.56,,16.1,,,,22,,39,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.18,2020-04-14 18:00:00,ON,2020,4,14,18,2.5,,-0.1,,,,0,,83,,100.62,,16.1,,,,22,,43,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.19,2020-04-14 19:00:00,ON,2020,4,14,19,3.6,,-1.4,,,,0,,70,,100.66,,16.1,,,,24,,32,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.20,2020-04-14 20:00:00,ON,2020,4,14,20,2.3,,-3.0,,,,0,,68,,100.75,,16.1,,,,30,,34,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.21,2020-04-14 21:00:00,ON,2020,4,14,21,1.7,,-4.0,,,,0,,66,,100.81,,16.1,,,,28,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.22,2020-04-14 22:00:00,ON,2020,4,14,22,1.5,,-5.7,,,,0,,59,,100.82,,16.1,,,,28,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.14.23,2020-04-14 23:00:00,ON,2020,4,14,23,1.2,,-6.2,,,,0,,58,,100.83,,16.1,,,,28,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.0,2020-04-15 00:00:00,ON,2020,4,15,0,1.0,,-6.7,,,,0,,56,,100.82,,16.1,,,,28,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.1,2020-04-15 01:00:00,ON,2020,4,15,1,0.4,,-6.5,,,,0,,60,,100.8,,16.1,,,,27,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.2,2020-04-15 02:00:00,ON,2020,4,15,2,0.2,,-6.7,,,,0,,60,,100.75,,16.1,,,,27,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.3,2020-04-15 03:00:00,ON,2020,4,15,3,-0.1,,-6.1,,,,0,,64,,100.73,,16.1,,-5,,27,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.4,2020-04-15 04:00:00,ON,2020,4,15,4,-0.1,,-5.6,,,,0,,66,,100.7,,16.1,,-5,,25,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.5,2020-04-15 05:00:00,ON,2020,4,15,5,-0.8,,-6.5,,,,0,,66,,100.67,,16.1,,-5,,28,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.6,2020-04-15 06:00:00,ON,2020,4,15,6,-0.9,,-6.6,,,,0,,65,,100.68,,16.1,,-5,,28,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.7,2020-04-15 07:00:00,ON,2020,4,15,7,0.3,,-6.4,,,,0,,61,,100.68,,16.1,,,,27,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.8,2020-04-15 08:00:00,ON,2020,4,15,8,1.0,,-5.8,,,,0,,61,,100.67,,16.1,,,,25,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.9,2020-04-15 09:00:00,ON,2020,4,15,9,2.5,,-4.7,,,,0,,59,,100.62,,16.1,,,,24,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.10,2020-04-15 10:00:00,ON,2020,4,15,10,2.1,,-6.9,,,,0,,51,,100.56,,16.1,,,,26,,32,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.11,2020-04-15 11:00:00,ON,2020,4,15,11,2.5,,-5.4,,,,0,,56,,100.52,,16.1,,,,30,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.12,2020-04-15 12:00:00,ON,2020,4,15,12,3.4,,-5.9,,,,0,,51,,100.49,,16.1,,,,26,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.13,2020-04-15 13:00:00,ON,2020,4,15,13,3.8,,-5.9,,,,0,,49,,100.45,,16.1,,,,26,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.14,2020-04-15 14:00:00,ON,2020,4,15,14,4.8,,-5.6,,,,0,,47,,100.39,,16.1,,,,29,,32,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.15,2020-04-15 15:00:00,ON,2020,4,15,15,4.4,,-6.5,,,,0,,45,,100.37,,16.1,,,,27,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.16,2020-04-15 16:00:00,ON,2020,4,15,16,3.2,,-6.6,,,,0,,49,,100.39,,16.1,,,,29,,30,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.17,2020-04-15 17:00:00,ON,2020,4,15,17,2.7,,-6.5,,,,0,,51,,100.43,,16.1,,,,29,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.18,2020-04-15 18:00:00,ON,2020,4,15,18,2.9,,-9.5,,,,0,,40,,100.45,,16.1,,,,31,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.19,2020-04-15 19:00:00,ON,2020,4,15,19,2.3,,-9.7,,,,0,,41,,100.54,,16.1,,,,30,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.20,2020-04-15 20:00:00,ON,2020,4,15,20,1.1,,-7.3,,,,0,,54,,100.66,,16.1,,,,33,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.21,2020-04-15 21:00:00,ON,2020,4,15,21,0.7,,-9.9,,,,0,,45,,100.76,,16.1,,,,30,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.22,2020-04-15 22:00:00,ON,2020,4,15,22,0.3,,-10.8,,,,0,,43,,100.8,,16.1,,,,30,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.15.23,2020-04-15 23:00:00,ON,2020,4,15,23,-0.2,,-11.1,,,,0,,44,,100.86,,16.1,,-5,,30,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.0,2020-04-16 00:00:00,ON,2020,4,16,0,-0.8,,-9.9,,,,0,,50,,100.9,,16.1,,-5,,29,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.1,2020-04-16 01:00:00,ON,2020,4,16,1,-1.0,,-9.0,,,,0,,55,,100.94,,16.1,,-6,,28,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.2,2020-04-16 02:00:00,ON,2020,4,16,2,-1.1,,-8.4,,,,0,,58,,100.94,,16.1,,-6,,28,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.3,2020-04-16 03:00:00,ON,2020,4,16,3,-1.2,,-8.0,,,,0,,60,,100.98,,16.1,,-6,,29,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.4,2020-04-16 04:00:00,ON,2020,4,16,4,-1.6,,-7.6,,,,0,,64,,101.02,,16.1,,-6,,29,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.5,2020-04-16 05:00:00,ON,2020,4,16,5,-1.7,,-7.3,,,,0,,66,,101.02,,16.1,,-7,,29,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.6,2020-04-16 06:00:00,ON,2020,4,16,6,-1.4,,-6.8,,,,0,,67,,101.07,,16.1,,-6,,30,,13,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.7,2020-04-16 07:00:00,ON,2020,4,16,7,-0.3,,-6.6,,,,0,,62,,101.14,,16.1,,-5,,27,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.8,2020-04-16 08:00:00,ON,2020,4,16,8,1.2,,-6.8,,,,0,,56,,101.16,,16.1,,,,27,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.9,2020-04-16 09:00:00,ON,2020,4,16,9,1.6,,-8.6,,,,0,,47,,101.15,,16.1,,,,28,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.10,2020-04-16 10:00:00,ON,2020,4,16,10,2.1,,-7.9,,,,0,,48,,101.17,,16.1,,,,26,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2020.4.16.11,2020-04-16 11:00:00,ON,2020,4,16,11,1.7,,-5.6,,,,0,,59,,101.19,,16.1,,,,25,,17,
