x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.0,2018-01-01 00:00:00,ON,2018,1,1,0,-24.6,,-27.2,,,,0,,79,,98.36,,,,-31,,24,,7,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.1,2018-01-01 01:00:00,ON,2018,1,1,1,-25.5,,-27.8,,,,0,,81,,98.32,,,,-30,,35,,4,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.2,2018-01-01 02:00:00,ON,2018,1,1,2,-25.5,,-28.1,,,,0,,78,,98.29,,,,,,0,,0,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.3,2018-01-01 03:00:00,ON,2018,1,1,3,-24.5,,-27.3,,,,0,,78,,98.25,,,,-27,,3,,3,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.4,2018-01-01 04:00:00,ON,2018,1,1,4,-24.5,,-27.2,,,,0,,79,,98.21,,,,-30,,23,,6,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.5,2018-01-01 05:00:00,ON,2018,1,1,5,-24.5,,-27.2,,,,0,,78,,98.16,,,,-33,,4,,10,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.6,2018-01-01 06:00:00,ON,2018,1,1,6,-23.8,,-26.5,,,,0,,79,,98.14,,,,-30,,8,,7,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.7,2018-01-01 07:00:00,ON,2018,1,1,7,-23.7,,-26.3,,,,0,,79,,98.15,,,,-32,,2,,10,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.8,2018-01-01 08:00:00,ON,2018,1,1,8,-23.2,,-26.0,,,,0.3,,78,,98.16,,,,-32,,1,,12,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.9,2018-01-01 09:00:00,ON,2018,1,1,9,-23.6,,-26.6,,,,0,,76,,98.23,,,,-34,,36,,15,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.10,2018-01-01 10:00:00,ON,2018,1,1,10,-24.3,,-27.9,,,,0,,72,,98.26,,,,-35,,36,,16,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.11,2018-01-01 11:00:00,ON,2018,1,1,11,-23.9,,-28.7,,,,0.2,,64,,98.29,,,,-34,,34,,16,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.12,2018-01-01 12:00:00,ON,2018,1,1,12,-23.5,,-29.9,,,,0,,56,,98.29,,,,-33,,36,,15,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.13,2018-01-01 13:00:00,ON,2018,1,1,13,-23.3,,-29.9,,,,0,,55,,98.27,,,,-32,,34,,13,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.14,2018-01-01 14:00:00,ON,2018,1,1,14,-23.0,,-29.9,,,,0,,53,,98.24,,,,-31,,32,,11,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.15,2018-01-01 15:00:00,ON,2018,1,1,15,-22.1,,-29.4,,,,0,,52,,98.27,,,,-31,,31,,13,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.16,2018-01-01 16:00:00,ON,2018,1,1,16,-22.2,,-29.0,,,,0,,54,,98.32,,,,-31,,31,,12,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.17,2018-01-01 17:00:00,ON,2018,1,1,17,-23.7,,-29.2,,,,0,,61,,98.34,,,,-27,,31,,3,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.18,2018-01-01 18:00:00,ON,2018,1,1,18,-25.6,,-29.3,,,,0,,71,,98.34,,,,-30,,28,,4,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.19,2018-01-01 19:00:00,ON,2018,1,1,19,-26.1,,-29.7,,,,0,,71,,98.32,,,,-30,,21,,4,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.20,2018-01-01 20:00:00,ON,2018,1,1,20,-27.2,,-30.4,,,,0,,74,,98.29,,,,-35,,19,,9,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.21,2018-01-01 21:00:00,ON,2018,1,1,21,-26.9,,-30.3,,,,0,,72,,98.24,,,,-38,,21,,15,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.22,2018-01-01 22:00:00,ON,2018,1,1,22,-27.4,,-30.7,,,,0,,73,,98.17,,,,-38,,21,,15,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.1.23,2018-01-01 23:00:00,ON,2018,1,1,23,-26.5,,-30.4,,,,0,,70,,98.11,,,,-38,,20,,17,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.0,2018-01-02 00:00:00,ON,2018,1,2,0,-25.8,,-29.4,,,,0,,72,,98.05,,,,-37,,22,,17,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.1,2018-01-02 01:00:00,ON,2018,1,2,1,-25.9,,-29.3,,,,0,,73,,97.96,,,,-36,,21,,13,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.2,2018-01-02 02:00:00,ON,2018,1,2,2,-23.6,,-27.0,,,,0,,74,,97.85,,,,-35,,21,,21,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.3,2018-01-02 03:00:00,ON,2018,1,2,3,-22.7,,-25.5,,,,0,,78,,97.78,,,,-32,,22,,15,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.4,2018-01-02 04:00:00,ON,2018,1,2,4,-21.2,,-23.6,,,,0,,81,,97.67,,,,-30,,21,,13,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.5,2018-01-02 05:00:00,ON,2018,1,2,5,-20.0,,-21.9,,,,0,,84,,97.56,,,,-29,,22,,14,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.6,2018-01-02 06:00:00,ON,2018,1,2,6,-16.0,,-17.8,,,,0,,86,,97.47,,,,-25,,23,,19,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.7,2018-01-02 07:00:00,ON,2018,1,2,7,-11.6,,-13.6,,,,0,,85,,97.36,,,,-21,,23,,29,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.8,2018-01-02 08:00:00,ON,2018,1,2,8,-10.6,,-12.9,,,,0,,83,,97.24,,,,-20,,23,,28,
-80.79613333333333,46.63224722222222,SUDBURY CLIMATE,6068145,6068145.2018.1.2.9,2018-01-02 09:00:00,ON,2018,1,2,9,-10.0,,-12.6,,,,0,,81,,97.19,,,,-19,,24,,28,
