x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.0,2018-01-01 00:00:00,ON,2018,1,1,0,-24.6,,-29.8,,,,0,,63,,100.99,,16.1,,-35,,31,,15,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.1,2018-01-01 01:00:00,ON,2018,1,1,1,-25.0,,-30.0,,,,0,,64,,101.03,,16.1,,-36,,28,,17,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.2,2018-01-01 02:00:00,ON,2018,1,1,2,-25.1,,-29.9,,,,0,,65,,101.06,,16.1,,-35,,28,,15,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.3,2018-01-01 03:00:00,ON,2018,1,1,3,-24.9,,-29.6,,,,0,,66,,101.08,,16.1,,-36,,28,,17,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.4,2018-01-01 04:00:00,ON,2018,1,1,4,-25.1,,-29.7,,,,0,,66,,101.09,,16.1,,-37,,27,,21,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.5,2018-01-01 05:00:00,ON,2018,1,1,5,-25.1,,-29.6,,,,0,,67,,101.08,,16.1,,-36,,28,,17,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.6,2018-01-01 06:00:00,ON,2018,1,1,6,-24.9,,-29.2,,,,0,,68,,101.05,,16.1,,-36,,26,,17,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.7,2018-01-01 07:00:00,ON,2018,1,1,7,-25.1,,-29.1,,,,0,,70,,101.06,,16.1,,-35,,25,,15,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.8,2018-01-01 08:00:00,ON,2018,1,1,8,-24.8,,-29.0,,,,0,,69,,101.03,,16.1,,-36,,26,,17,
-89.32166666666667,48.371944444444445,THUNDER BAY,6048260,6048260.2018.1.1.9,2018-01-01 09:00:00,ON,2018,1,1,9,-24.7,,-28.9,,,,0,,69,,101.03,,16.1,,-37,,26,,21,
