x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.0,2018-01-01 00:00:00,ON,2018,1,1,0,-16.2,,-20.5,,,,0,,70,,102.13,,16.1,,-22,,31,,8,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.1,2018-01-01 01:00:00,ON,2018,1,1,1,-16.8,,-21.1,,,,0,,70,,102.1,,16.1,,-20,,,M,4,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.2,2018-01-01 02:00:00,ON,2018,1,1,2,-17.3,,-20.8,,,,0,,75,,102.15,,16.1,,-26,,29,,15,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.3,2018-01-01 03:00:00,ON,2018,1,1,3,-17.9,,-21.6,,,,0,,73,,102.13,,16.1,,-24,,31,,9,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.4,2018-01-01 04:00:00,ON,2018,1,1,4,-17.2,,-21.1,,,,0,,72,,102.09,,16.1,,-21,,31,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.5,2018-01-01 05:00:00,ON,2018,1,1,5,-16.1,,-20.1,,,,0,,72,,102.03,,16.1,,-20,,31,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.6,2018-01-01 06:00:00,ON,2018,1,1,6,-15.7,,-19.5,,,,0,,73,,101.99,,16.1,,,,0,,0,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.7,2018-01-01 07:00:00,ON,2018,1,1,7,-14.4,,-17.6,,,,0,,77,,101.91,,16.1,,-18,,7,,5,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.8,2018-01-01 08:00:00,ON,2018,1,1,8,-13.7,,-16.8,,,,0,,78,,101.87,,16.1,,-22,,27,,17,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.9,2018-01-01 09:00:00,ON,2018,1,1,9,-12.7,,-16.3,,,,0,,75,,101.81,,16.1,,-21,,28,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.10,2018-01-01 10:00:00,ON,2018,1,1,10,-11.3,,-16.1,,,,0,,68,,101.8,,16.1,,-22,,27,,32,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.11,2018-01-01 11:00:00,ON,2018,1,1,11,-9.8,,-14.5,,,,0,,69,,101.78,,16.1,,-20,,25,,37,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.12,2018-01-01 12:00:00,ON,2018,1,1,12,-9.1,,-14.5,,,,0,,65,,101.7,,16.1,,-19,,26,,35,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.13,2018-01-01 13:00:00,ON,2018,1,1,13,-8.8,,-14.1,,,,0,,66,,101.61,,16.1,,-19,,25,,41,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.14,2018-01-01 14:00:00,ON,2018,1,1,14,-8.0,,-13.9,,,,0,,63,,101.55,,16.1,,-18,,26,,43,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.15,2018-01-01 15:00:00,ON,2018,1,1,15,-8.9,,-12.7,,,,0,,74,,101.62,,4.8,,-17,,28,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.16,2018-01-01 16:00:00,ON,2018,1,1,16,-9.1,,-17.7,,,,0,,50,,101.69,,16.1,,-17,,31,,21,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.17,2018-01-01 17:00:00,ON,2018,1,1,17,-10.1,,-17.8,,,,0,,54,,101.74,,16.1,,-18,,31,,22,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.18,2018-01-01 18:00:00,ON,2018,1,1,18,-10.9,,-17.9,,,,0,,57,,101.82,,16.1,,-20,,29,,26,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.19,2018-01-01 19:00:00,ON,2018,1,1,19,-11.8,,-18.3,,,,0,,59,,101.89,,16.1,,-21,,28,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.20,2018-01-01 20:00:00,ON,2018,1,1,20,-12.1,,-18.6,,,,0,,59,,101.91,,16.1,,-23,,28,,32,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.21,2018-01-01 21:00:00,ON,2018,1,1,21,-12.2,,-17.9,,,,0,,63,,101.95,,16.1,,-21,,27,,24,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.22,2018-01-01 22:00:00,ON,2018,1,1,22,-12.5,,-17.8,,,,0,,65,,101.98,,16.1,,-21,,28,,18,
-79.39611111111111,43.6275,TORONTO CITY CENTRE,6158359,6158359.2018.1.1.23,2018-01-01 23:00:00,ON,2018,1,1,23,-12.0,,-17.9,,,,0,,62,,101.98,,16.1,,-17,,31,,9,
