x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,LOCAL_HOUR,TEMP,TEMP_FLAG,DEW_POINT_TEMP,DEW_POINT_TEMP_FLAG,HUMIDEX,HUMIDEX_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,RELATIVE_HUMIDITY_FLAG,STATION_PRESSURE,STATION_PRESSURE_FLAG,VISIBILITY,VISIBILITY_FLAG,WINDCHILL,WINDCHILL_FLAG,WIND_DIRECTION,WIND_DIRECTION_FLAG,WIND_SPEED,WIND_SPEED_FLAG
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.7,2019-02-22 07:00:00,ON,2019,2,22,7,-6.0,,-8.4,,,,,,83,,98.5,,24.1,,-8,,28,,5,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.8,2019-02-22 08:00:00,ON,2019,2,22,8,-5.9,,-8.1,,,,,,84,,98.58,,24.1,,-10,,29,,8,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.9,2019-02-22 09:00:00,ON,2019,2,22,9,-5.4,,-7.7,,,,,,84,,98.63,,24.1,,-8,,28,,5,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.10,2019-02-22 10:00:00,ON,2019,2,22,10,-4.8,,-7.4,,,,,,82,,98.64,,32.2,,-8,,30,,6,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.11,2019-02-22 11:00:00,ON,2019,2,22,11,-3.2,,-8.0,,,,,,70,,98.68,,32.2,,-5,,31,,5,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.12,2019-02-22 12:00:00,ON,2019,2,22,12,-3.5,,-8.7,,,,,,67,,98.71,,24.1,,-7,,30,,9,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.13,2019-02-22 13:00:00,ON,2019,2,22,13,-3.0,,-9.1,,,,,,63,,98.68,,24.1,,-7,,26,,11,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.14,2019-02-22 14:00:00,ON,2019,2,22,14,-2.4,,-8.9,,,,,,61,,98.62,,32.2,,-6,,26,,8,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.15,2019-02-22 15:00:00,ON,2019,2,22,15,-2.6,,-8.1,,,,,,66,,98.62,,32.2,,-6,,22,,9,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.16,2019-02-22 16:00:00,ON,2019,2,22,16,-3.2,,-7.1,,,,,,75,,98.64,,32.2,,-7,,20,,9,
-80.79777777777778,46.62555555555556,SUDBURY A,6068153,6068153.2019.2.22.17,2019-02-22 17:00:00,ON,2019,2,22,17,-2.5,,-8.1,,,,,,65,,98.69,,32.2,,-8,,25,,17,
